B,I,T,VG,Vxx,Vxy
2.5065,1.05e-08,1.764,-8.978978979,-1.59e-07,-2.81e-05
2.5065,1.05e-08,1.764,-8.958958959,-1.89e-07,-2.81e-05
2.5064,1.05e-08,1.764,-8.938938939,-2.2e-07,-2.81e-05
2.5065,1.05e-08,1.764,-8.918918919,-3.49e-07,-2.77e-05
2.5064,1.05e-08,1.764,-8.898898899,-3.46e-07,-2.77e-05
2.5064,1.05e-08,1.764,-8.878878879,-2.05e-07,-2.81e-05
2.5064,1.05e-08,1.764,-8.858858859,-1.04e-07,-2.81e-05
2.5064,1.05e-08,1.764,-8.838838839,1.4e-08,-2.81e-05
2.5064,1.05e-08,1.764,-8.818818819,1.12e-07,-2.81e-05
2.5064,1.05e-08,1.764,-8.798798799,1.98e-07,-2.81e-05
2.5064,1.05e-08,1.764,-8.778778779,2.34e-07,-2.81e-05
2.5064,1.05e-08,1.764,-8.758758759,8.29e-08,-2.81e-05
2.5063,1.05e-08,1.764,-8.738738739,-1.68e-08,-2.81e-05
2.5063,1.05e-08,1.764,-8.718718719,-9.31e-08,-2.81e-05
2.5063,1.05e-08,1.764,-8.698698699,-6.89e-08,-2.81e-05
2.5063,1.05e-08,1.764,-8.678678679,4.84e-08,-2.81e-05
2.5063,1.05e-08,1.764,-8.658658659,7.45e-08,-2.81e-05
2.5063,1.05e-08,1.764,-8.638638639,2.42e-07,-2.81e-05
2.5063,1.05e-08,1.764,-8.618618619,2.74e-07,-2.86e-05
2.5062,1.05e-08,1.764,-8.598598599,1.89e-07,-2.81e-05
2.5062,1.05e-08,1.764,-8.578578579,3.04e-07,-2.86e-05
2.5062,1.05e-08,1.764,-8.558558559,1.9e-07,-2.86e-05
2.5062,1.05e-08,1.764,-8.538538539,2.43e-07,-2.86e-05
2.5062,1.05e-08,1.764,-8.518518519,3.26e-07,-2.91e-05
2.5062,1.05e-08,1.764,-8.498498498,3.6e-07,-2.91e-05
2.5062,1.05e-08,1.764,-8.478478478,5.65e-07,-2.91e-05
2.5062,1.05e-08,1.764,-8.458458458,7.66e-07,-2.91e-05
2.5061,1.05e-08,1.764,-8.438438438,8.56e-07,-2.91e-05
2.5061,1.05e-08,1.764,-8.418418418,9.35e-07,-2.91e-05
2.5061,1.05e-08,1.764,-8.398398398,9.15e-07,-2.91e-05
2.5061,1.05e-08,1.764,-8.378378378,8.42e-07,-2.91e-05
2.5061,1.05e-08,1.764,-8.358358358,8.28e-07,-2.91e-05
2.5061,1.05e-08,1.764,-8.338338338,9.75e-07,-2.91e-05
2.5061,1.05e-08,1.764,-8.318318318,1.12e-06,-2.96e-05
2.506,1.05e-08,1.764,-8.298298298,1.07e-06,-2.96e-05
2.506,1.05e-08,1.764,-8.278278278,1.13e-06,-3e-05
2.506,1.05e-08,1.764,-8.258258258,1.14e-06,-3e-05
2.506,1.05e-08,1.764,-8.238238238,1.16e-06,-3e-05
2.506,1.05e-08,1.764,-8.218218218,1.18e-06,-3e-05
2.506,1.05e-08,1.764,-8.198198198,1.16e-06,-3e-05
2.5059,1.05e-08,1.764,-8.178178178,1.2e-06,-3e-05
2.5059,1.05e-08,1.764,-8.158158158,1.39e-06,-3e-05
2.5059,1.05e-08,1.764,-8.138138138,1.45e-06,-3.05e-05
2.5059,1.05e-08,1.764,-8.118118118,1.63e-06,-3.05e-05
2.5059,1.05e-08,1.764,-8.098098098,1.7e-06,-3.1e-05
2.5059,1.05e-08,1.764,-8.078078078,1.75e-06,-3.1e-05
2.5059,1.05e-08,1.764,-8.058058058,1.66e-06,-3.1e-05
2.5059,1.05e-08,1.764,-8.038038038,1.44e-06,-3.1e-05
2.5059,1.05e-08,1.764,-8.018018018,1.57e-06,-3.1e-05
2.5058,1.05e-08,1.764,-7.997997998,1.51e-06,-3.1e-05
2.5058,1.05e-08,1.764,-7.977977978,1.56e-06,-3.15e-05
2.5058,1.05e-08,1.764,-7.957957958,1.65e-06,-3.15e-05
2.5058,1.05e-08,1.764,-7.937937938,1.69e-06,-3.15e-05
2.5058,1.05e-08,1.764,-7.917917918,1.85e-06,-3.24e-05
2.5057,1.05e-08,1.764,-7.897897898,1.76e-06,-3.24e-05
2.5057,1.05e-08,1.764,-7.877877878,1.73e-06,-3.19e-05
2.5057,1.05e-08,1.764,-7.857857858,1.71e-06,-3.24e-05
2.5057,1.05e-08,1.764,-7.837837838,1.58e-06,-3.19e-05
2.5057,1.05e-08,1.764,-7.817817818,1.51e-06,-3.24e-05
2.5057,1.05e-08,1.764,-7.797797798,1.43e-06,-3.24e-05
2.5057,1.05e-08,1.764,-7.777777778,1.59e-06,-3.24e-05
2.5057,1.05e-08,1.764,-7.757757758,1.63e-06,-3.29e-05
2.5057,1.05e-08,1.764,-7.737737738,1.72e-06,-3.29e-05
2.5056,1.05e-08,1.764,-7.717717718,1.68e-06,-3.29e-05
2.5056,1.05e-08,1.764,-7.697697698,1.73e-06,-3.34e-05
2.5056,1.05e-08,1.764,-7.677677678,1.73e-06,-3.34e-05
2.5056,1.05e-08,1.764,-7.657657658,1.82e-06,-3.34e-05
2.5056,1.05e-08,1.764,-7.637637638,1.89e-06,-3.34e-05
2.5056,1.05e-08,1.764,-7.617617618,1.83e-06,-3.34e-05
2.5056,1.05e-08,1.764,-7.597597598,2.02e-06,-3.34e-05
2.5055,1.05e-08,1.764,-7.577577578,2.05e-06,-3.34e-05
2.5055,1.05e-08,1.764,-7.557557558,2.12e-06,-3.39e-05
2.5055,1.05e-08,1.764,-7.537537538,2.1e-06,-3.43e-05
2.5055,1.05e-08,1.764,-7.517517518,2.17e-06,-3.39e-05
2.5055,1.05e-08,1.764,-7.497497497,2.2e-06,-3.43e-05
2.5055,1.05e-08,1.764,-7.477477477,1.97e-06,-3.43e-05
2.5055,1.05e-08,1.764,-7.457457457,1.94e-06,-3.43e-05
2.5055,1.05e-08,1.764,-7.437437437,1.97e-06,-3.43e-05
2.5054,1.05e-08,1.764,-7.417417417,1.88e-06,-3.43e-05
2.5054,1.05e-08,1.764,-7.397397397,2e-06,-3.48e-05
2.5054,1.05e-08,1.764,-7.377377377,1.99e-06,-3.48e-05
2.5054,1.05e-08,1.764,-7.357357357,2.07e-06,-3.53e-05
2.5054,1.05e-08,1.764,-7.337337337,2.15e-06,-3.53e-05
2.5054,1.05e-08,1.764,-7.317317317,1.97e-06,-3.48e-05
2.5054,1.05e-08,1.764,-7.297297297,2.03e-06,-3.53e-05
2.5054,1.05e-08,1.764,-7.277277277,2.05e-06,-3.53e-05
2.5053,1.05e-08,1.764,-7.257257257,1.97e-06,-3.58e-05
2.5053,1.05e-08,1.764,-7.237237237,1.85e-06,-3.58e-05
2.5053,1.05e-08,1.764,-7.217217217,1.91e-06,-3.62e-05
2.5053,1.05e-08,1.764,-7.197197197,1.82e-06,-3.62e-05
2.5053,1.05e-08,1.764,-7.177177177,1.94e-06,-3.67e-05
2.5053,1.05e-08,1.764,-7.157157157,1.96e-06,-3.67e-05
2.5053,1.05e-08,1.764,-7.137137137,2.15e-06,-3.67e-05
2.5053,1.05e-08,1.764,-7.117117117,1.97e-06,-3.67e-05
2.5052,1.05e-08,1.764,-7.097097097,1.94e-06,-3.67e-05
2.5052,1.05e-08,1.764,-7.077077077,1.78e-06,-3.67e-05
2.5052,1.05e-08,1.764,-7.057057057,1.73e-06,-3.72e-05
2.5052,1.05e-08,1.764,-7.037037037,1.58e-06,-3.72e-05
2.5052,1.05e-08,1.764,-7.017017017,1.61e-06,-3.77e-05
2.5052,1.05e-08,1.764,-6.996996997,1.61e-06,-3.77e-05
2.5052,1.05e-08,1.764,-6.976976977,1.63e-06,-3.81e-05
2.5052,1.05e-08,1.764,-6.956956957,1.65e-06,-3.81e-05
2.5052,1.05e-08,1.764,-6.936936937,1.39e-06,-3.86e-05
2.5051,1.05e-08,1.764,-6.916916917,1.35e-06,-3.81e-05
2.5051,1.05e-08,1.764,-6.896896897,1.18e-06,-3.86e-05
2.5051,1.05e-08,1.764,-6.876876877,1.37e-06,-3.86e-05
2.5051,1.05e-08,1.764,-6.856856857,1.47e-06,-3.91e-05
2.5051,1.05e-08,1.764,-6.836836837,1.5e-06,-3.91e-05
2.5051,1.05e-08,1.764,-6.816816817,1.5e-06,-3.96e-05
2.5051,1.05e-08,1.764,-6.796796797,1.36e-06,-3.96e-05
2.5051,1.05e-08,1.764,-6.776776777,1.31e-06,-3.96e-05
2.5051,1.05e-08,1.764,-6.756756757,1.34e-06,-3.96e-05
2.505,1.05e-08,1.764,-6.736736737,1.62e-06,-4.01e-05
2.505,1.05e-08,1.764,-6.716716717,1.7e-06,-4.01e-05
2.505,1.05e-08,1.764,-6.696696697,2.15e-06,-3.96e-05
2.505,1.05e-08,1.764,-6.676676677,2.02e-06,-4.1e-05
2.505,1.05e-08,1.764,-6.656656657,2.5e-06,-4.05e-05
2.505,1.05e-08,1.764,-6.636636637,2.59e-06,-4.05e-05
2.505,1.05e-08,1.764,-6.616616617,2.18e-06,-4.1e-05
2.5049,1.05e-08,1.764,-6.596596597,2.37e-06,-4.1e-05
2.505,1.05e-08,1.764,-6.576576577,2.2e-06,-4.1e-05
2.5049,1.05e-08,1.764,-6.556556557,1.99e-06,-4.1e-05
2.5049,1.05e-08,1.764,-6.536536537,1.93e-06,-4.15e-05
2.5049,1.05e-08,1.764,-6.516516517,1.75e-06,-4.2e-05
2.5049,1.05e-08,1.764,-6.496496496,1.8e-06,-4.24e-05
2.5049,1.05e-08,1.764,-6.476476476,1.67e-06,-4.24e-05
2.5049,1.05e-08,1.764,-6.456456456,1.57e-06,-4.24e-05
2.5049,1.05e-08,1.764,-6.436436436,1.46e-06,-4.24e-05
2.5048,1.05e-08,1.764,-6.416416416,1.38e-06,-4.29e-05
2.5048,1.05e-08,1.764,-6.396396396,1.27e-06,-4.29e-05
2.5048,1.05e-08,1.764,-6.376376376,1.02e-06,-4.34e-05
2.5048,1.05e-08,1.764,-6.356356356,1.02e-06,-4.34e-05
2.5048,1.05e-08,1.764,-6.336336336,1.15e-06,-4.34e-05
2.5048,1.05e-08,1.764,-6.316316316,1.23e-06,-4.39e-05
2.5048,1.05e-08,1.764,-6.296296296,1.23e-06,-4.43e-05
2.5047,1.05e-08,1.764,-6.276276276,1.26e-06,-4.43e-05
2.5047,1.05e-08,1.764,-6.256256256,1.07e-06,-4.43e-05
2.5047,1.05e-08,1.764,-6.236236236,1.12e-06,-4.48e-05
2.5047,1.05e-08,1.764,-6.216216216,9.56e-07,-4.48e-05
2.5047,1.05e-08,1.764,-6.196196196,6.95e-07,-4.48e-05
2.5047,1.05e-08,1.764,-6.176176176,5.59e-07,-4.48e-05
2.5047,1.05e-08,1.764,-6.156156156,3.96e-07,-4.53e-05
2.5047,1.05e-08,1.764,-6.136136136,4.92e-07,-4.53e-05
2.5046,1.05e-08,1.764,-6.116116116,4.04e-07,-4.58e-05
2.5046,1.05e-08,1.764,-6.096096096,3.85e-07,-4.58e-05
2.5046,1.05e-08,1.764,-6.076076076,3.35e-07,-4.58e-05
2.5046,1.05e-08,1.764,-6.056056056,2.48e-07,-4.58e-05
2.5046,1.05e-08,1.764,-6.036036036,1.68e-08,-4.58e-05
2.5046,1.05e-08,1.764,-6.016016016,-7.26e-08,-4.58e-05
2.5046,1.05e-08,1.764,-5.995995996,-1.97e-07,-4.58e-05
2.5045,1.05e-08,1.764,-5.975975976,-1.78e-07,-4.58e-05
2.5045,1.05e-08,1.764,-5.955955956,-1.42e-07,-4.58e-05
2.5045,1.05e-08,1.764,-5.935935936,-4e-08,-4.63e-05
2.5045,1.05e-08,1.764,-5.915915916,6.05e-08,-4.58e-05
2.5045,1.05e-08,1.764,-5.895895896,-8.29e-08,-4.58e-05
2.5045,1.05e-08,1.764,-5.875875876,-3.73e-08,-4.58e-05
2.5045,1.05e-08,1.764,-5.855855856,-1.58e-08,-4.58e-05
2.5044,1.05e-08,1.764,-5.835835836,-1.67e-07,-4.58e-05
2.5044,1.05e-08,1.764,-5.815815816,-2.87e-07,-4.58e-05
2.5044,1.05e-08,1.764,-5.795795796,-9.22e-08,-4.58e-05
2.5044,1.05e-08,1.764,-5.775775776,-2.02e-07,-4.58e-05
2.5044,1.05e-08,1.764,-5.755755756,-1.14e-07,-4.58e-05
2.5044,1.05e-08,1.764,-5.735735736,-5.96e-08,-4.63e-05
2.5043,1.05e-08,1.764,-5.715715716,9.31e-09,-4.63e-05
2.5043,1.05e-08,1.764,-5.695695696,4.28e-08,-4.63e-05
2.5043,1.05e-08,1.764,-5.675675676,-1.49e-08,-4.58e-05
2.5043,1.05e-08,1.764,-5.655655656,-1.88e-07,-4.58e-05
2.5043,1.05e-08,1.764,-5.635635636,-2.92e-07,-4.58e-05
2.5043,1.05e-08,1.764,-5.615615616,-2.3e-07,-4.58e-05
2.5043,1.05e-08,1.764,-5.595595596,-2.29e-07,-4.63e-05
2.5043,1.05e-08,1.764,-5.575575576,-1.86e-07,-4.58e-05
2.5042,1.05e-08,1.764,-5.555555556,-6.61e-08,-4.63e-05
2.5042,1.05e-08,1.764,-5.535535536,-5.22e-08,-4.63e-05
2.5042,1.05e-08,1.764,-5.515515516,-2.14e-08,-4.63e-05
2.5042,1.05e-08,1.764,-5.495495495,-2.92e-07,-4.58e-05
2.5042,1.05e-08,1.764,-5.475475475,-2.75e-07,-4.58e-05
2.5042,1.05e-08,1.764,-5.455455455,-2.61e-07,-4.58e-05
2.5041,1.04e-08,1.764,-5.435435435,-2.07e-07,-4.63e-05
2.5041,1.05e-08,1.764,-5.415415415,-1.03e-07,-4.63e-05
2.5041,1.05e-08,1.764,-5.395395395,-3.35e-08,-4.63e-05
2.5041,1.05e-08,1.764,-5.375375375,6.89e-08,-4.63e-05
2.5041,1.05e-08,1.764,-5.355355355,1.87e-07,-4.67e-05
2.5041,1.05e-08,1.764,-5.335335335,3.69e-07,-4.63e-05
2.5041,1.05e-08,1.764,-5.315315315,1.7e-07,-4.63e-05
2.5041,1.05e-08,1.764,-5.295295295,4.04e-07,-4.63e-05
2.5041,1.04e-08,1.764,-5.275275275,4.44e-07,-4.63e-05
2.504,1.04e-08,1.764,-5.255255255,6.11e-07,-4.67e-05
2.504,1.05e-08,1.764,-5.235235235,7.69e-07,-4.67e-05
2.504,1.05e-08,1.764,-5.215215215,1.02e-06,-4.67e-05
2.504,1.04e-08,1.764,-5.195195195,1.33e-06,-4.72e-05
2.504,1.05e-08,1.764,-5.175175175,1.28e-06,-4.72e-05
2.5039,1.05e-08,1.764,-5.155155155,1.5e-06,-4.72e-05
2.5039,1.05e-08,1.764,-5.135135135,1.7e-06,-4.72e-05
2.5039,1.04e-08,1.764,-5.115115115,1.73e-06,-4.72e-05
2.5039,1.04e-08,1.764,-5.095095095,1.63e-06,-4.77e-05
2.5039,1.04e-08,1.764,-5.075075075,1.8e-06,-4.77e-05
2.5039,1.04e-08,1.764,-5.055055055,1.83e-06,-4.82e-05
2.5039,1.04e-08,1.764,-5.035035035,1.9e-06,-4.82e-05
2.5038,1.05e-08,1.764,-5.015015015,2e-06,-4.86e-05
2.5038,1.05e-08,1.764,-4.994994995,2.18e-06,-4.91e-05
2.5038,1.04e-08,1.764,-4.974974975,2.36e-06,-4.91e-05
2.5038,1.04e-08,1.764,-4.954954955,2.4e-06,-4.91e-05
2.5038,1.04e-08,1.764,-4.934934935,2.43e-06,-4.91e-05
2.5038,1.04e-08,1.764,-4.914914915,2.62e-06,-4.96e-05
2.5038,1.04e-08,1.764,-4.894894895,2.78e-06,-4.96e-05
2.5037,1.04e-08,1.764,-4.874874875,3.01e-06,-5.01e-05
2.5037,1.04e-08,1.764,-4.854854855,3.21e-06,-5.01e-05
2.5037,1.04e-08,1.764,-4.834834835,3.77e-06,-5.05e-05
2.5037,1.04e-08,1.764,-4.814814815,3.97e-06,-5.1e-05
2.5037,1.04e-08,1.764,-4.794794795,3.85e-06,-5.1e-05
2.5036,1.04e-08,1.764,-4.774774775,3.9e-06,-5.15e-05
2.5037,1.04e-08,1.764,-4.754754755,3.87e-06,-5.2e-05
2.5036,1.04e-08,1.764,-4.734734735,3.75e-06,-5.2e-05
2.5036,1.04e-08,1.764,-4.714714715,4.08e-06,-5.25e-05
2.5036,1.04e-08,1.764,-4.694694695,4.42e-06,-5.25e-05
2.5036,1.04e-08,1.764,-4.674674675,4.85e-06,-5.29e-05
2.5036,1.04e-08,1.764,-4.654654655,4.77e-06,-5.34e-05
2.5035,1.04e-08,1.764,-4.634634635,5.01e-06,-5.39e-05
2.5035,1.04e-08,1.764,-4.614614615,5.48e-06,-5.44e-05
2.5035,1.04e-08,1.764,-4.594594595,5.72e-06,-5.44e-05
2.5035,1.04e-08,1.764,-4.574574575,5.96e-06,-5.44e-05
2.5035,1.04e-08,1.764,-4.554554555,5.72e-06,-5.48e-05
2.5035,1.04e-08,1.764,-4.534534535,5.72e-06,-5.53e-05
2.5035,1.04e-08,1.764,-4.514514515,5.72e-06,-5.58e-05
2.5034,1.04e-08,1.764,-4.494494494,5.96e-06,-5.67e-05
2.5034,1.04e-08,1.764,-4.474474474,5.96e-06,-5.67e-05
2.5034,1.04e-08,1.764,-4.454454454,5.96e-06,-5.72e-05
2.5034,1.04e-08,1.764,-4.434434434,6.44e-06,-5.72e-05
2.5034,1.04e-08,1.764,-4.414414414,6.68e-06,-5.77e-05
2.5034,1.04e-08,1.764,-4.394394394,6.68e-06,-5.77e-05
2.5033,1.04e-08,1.764,-4.374374374,6.44e-06,-5.82e-05
2.5033,1.04e-08,1.764,-4.354354354,6.44e-06,-5.91e-05
2.5033,1.04e-08,1.764,-4.334334334,6.44e-06,-5.91e-05
2.5033,1.04e-08,1.764,-4.314314314,6.44e-06,-5.96e-05
2.5033,1.04e-08,1.764,-4.294294294,6.44e-06,-6.01e-05
2.5033,1.04e-08,1.764,-4.274274274,6.68e-06,-6.06e-05
2.5032,1.04e-08,1.764,-4.254254254,7.15e-06,-6.1e-05
2.5032,1.04e-08,1.764,-4.234234234,7.39e-06,-6.1e-05
2.5032,1.04e-08,1.764,-4.214214214,7.63e-06,-6.1e-05
2.5032,1.04e-08,1.764,-4.194194194,7.39e-06,-6.1e-05
2.5032,1.04e-08,1.764,-4.174174174,7.63e-06,-6.15e-05
2.5032,1.04e-08,1.764,-4.154154154,7.63e-06,-6.2e-05
2.5032,1.04e-08,1.764,-4.134134134,7.63e-06,-6.25e-05
2.5032,1.04e-08,1.764,-4.114114114,7.87e-06,-6.29e-05
2.5031,1.04e-08,1.764,-4.094094094,8.11e-06,-6.34e-05
2.5031,1.04e-08,1.764,-4.074074074,8.58e-06,-6.44e-05
2.5031,1.04e-08,1.764,-4.054054054,8.58e-06,-6.49e-05
2.5031,1.04e-08,1.764,-4.034034034,8.58e-06,-6.49e-05
2.5031,1.04e-08,1.764,-4.014014014,8.58e-06,-6.58e-05
2.5031,1.04e-08,1.764,-3.993993994,8.34e-06,-6.72e-05
2.503,1.04e-08,1.764,-3.973973974,8.11e-06,-6.82e-05
2.503,1.04e-08,1.764,-3.953953954,8.34e-06,-6.91e-05
2.503,1.04e-08,1.764,-3.933933934,8.82e-06,-7.01e-05
2.503,1.04e-08,1.764,-3.913913914,8.82e-06,-7.01e-05
2.503,1.04e-08,1.764,-3.893893894,9.3e-06,-7.01e-05
2.503,1.04e-08,1.764,-3.873873874,9.54e-06,-7.1e-05
2.503,1.04e-08,1.764,-3.853853854,9.54e-06,-7.1e-05
2.503,1.04e-08,1.764,-3.833833834,9.3e-06,-7.15e-05
2.5029,1.04e-08,1.764,-3.813813814,9.3e-06,-7.2e-05
2.5029,1.04e-08,1.764,-3.793793794,9.3e-06,-7.25e-05
2.5029,1.04e-08,1.764,-3.773773774,9.54e-06,-7.39e-05
2.5029,1.04e-08,1.764,-3.753753754,9.78e-06,-7.53e-05
2.5029,1.04e-08,1.764,-3.733733734,9.78e-06,-7.58e-05
2.5029,1.04e-08,1.764,-3.713713714,1.05e-05,-7.68e-05
2.5029,1.04e-08,1.764,-3.693693694,1.05e-05,-7.77e-05
2.5028,1.04e-08,1.764,-3.673673674,1.05e-05,-7.82e-05
2.5028,1.04e-08,1.764,-3.653653654,1.05e-05,-7.87e-05
2.5028,1.04e-08,1.764,-3.633633634,1.05e-05,-8.01e-05
2.5028,1.04e-08,1.764,-3.613613614,1.05e-05,-8.11e-05
2.5028,1.04e-08,1.764,-3.593593594,1.07e-05,-8.2e-05
2.5028,1.04e-08,1.764,-3.573573574,1.07e-05,-8.39e-05
2.5028,1.04e-08,1.764,-3.553553554,1.1e-05,-8.58e-05
2.5027,1.04e-08,1.764,-3.533533534,1.1e-05,-8.73e-05
2.5027,1.04e-08,1.764,-3.513513514,1.12e-05,-8.87e-05
2.5027,1.04e-08,1.764,-3.493493493,1.12e-05,-8.96e-05
2.5027,1.04e-08,1.764,-3.473473473,1.1e-05,-8.96e-05
2.5027,1.04e-08,1.764,-3.453453453,1.1e-05,-9.01e-05
2.5027,1.04e-08,1.764,-3.433433433,1.1e-05,-9.06e-05
2.5027,1.04e-08,1.764,-3.413413413,1.12e-05,-9.11e-05
2.5027,1.04e-08,1.764,-3.393393393,1.14e-05,-9.11e-05
2.5026,1.04e-08,1.764,-3.373373373,1.17e-05,-9.16e-05
2.5026,1.04e-08,1.764,-3.353353353,1.22e-05,-9.2e-05
2.5026,1.04e-08,1.764,-3.333333333,1.22e-05,-9.25e-05
2.5026,1.04e-08,1.764,-3.313313313,1.24e-05,-9.3e-05
2.5026,1.04e-08,1.764,-3.293293293,1.22e-05,-9.35e-05
2.5026,1.04e-08,1.764,-3.273273273,1.19e-05,-9.39e-05
2.5026,1.04e-08,1.764,-3.253253253,1.17e-05,-9.49e-05
2.5025,1.04e-08,1.764,-3.233233233,1.19e-05,-9.54e-05
2.5025,1.04e-08,1.764,-3.213213213,1.22e-05,-9.73e-05
2.5025,1.04e-08,1.764,-3.193193193,1.22e-05,-9.87e-05
2.5025,1.04e-08,1.764,-3.173173173,1.22e-05,-0.000100136
2.5025,1.04e-08,1.764,-3.153153153,1.22e-05,-0.000102044
2.5025,1.04e-08,1.764,-3.133133133,1.22e-05,-0.000102997
2.5025,1.04e-08,1.764,-3.113113113,1.14e-05,-0.000104428
2.5024,1.04e-08,1.764,-3.093093093,1.17e-05,-0.000105381
2.5024,1.04e-08,1.764,-3.073073073,1.14e-05,-0.000107766
2.5024,1.04e-08,1.764,-3.053053053,1.14e-05,-0.000109673
2.5024,1.04e-08,1.764,-3.033033033,1.14e-05,-0.000111104
2.5024,1.04e-08,1.764,-3.013013013,1.14e-05,-0.000112057
2.5024,1.04e-08,1.764,-2.992992993,1.14e-05,-0.000112534
2.5024,1.04e-08,1.764,-2.972972973,1.12e-05,-0.000114441
2.5024,1.04e-08,1.764,-2.952952953,1.05e-05,-0.000116349
2.5023,1.04e-08,1.764,-2.932932933,1e-05,-0.000118256
2.5023,1.04e-08,1.764,-2.912912913,9.54e-06,-0.000120163
2.5023,1.04e-08,1.764,-2.892892893,9.3e-06,-0.000122071
2.5023,1.04e-08,1.764,-2.872872873,9.06e-06,-0.000122548
2.5023,1.04e-08,1.764,-2.852852853,8.82e-06,-0.000124455
2.5023,1.04e-08,1.764,-2.832832833,8.11e-06,-0.000126363
2.5023,1.04e-08,1.764,-2.812812813,7.87e-06,-0.000127793
2.5023,1.04e-08,1.764,-2.792792793,7.63e-06,-0.00012827
2.5022,1.04e-08,1.764,-2.772772773,6.2e-06,-0.000130177
2.5022,1.04e-08,1.764,-2.752752753,5.25e-06,-0.000131608
2.5022,1.04e-08,1.764,-2.732732733,4.77e-06,-0.000132085
2.5022,1.04e-08,1.764,-2.712712713,4.65e-06,-0.000133038
2.5022,1.04e-08,1.764,-2.692692693,3.66e-06,-0.000134469
2.5022,1.04e-08,1.764,-2.672672673,3.11e-06,-0.000134946
2.5021,1.04e-08,1.764,-2.652652653,2.7e-06,-0.000134469
2.5021,1.05e-08,1.764,-2.632632633,2.06e-06,-0.000134946
2.5022,1.05e-08,1.764,-2.612612613,1.41e-06,-0.000135423
2.5021,1.04e-08,1.764,-2.592592593,9.97e-07,-0.000136376
2.5021,1.04e-08,1.764,-2.572572573,8.66e-07,-0.000136376
2.5021,1.05e-08,1.764,-2.552552553,6.35e-07,-0.000136853
2.5021,1.05e-08,1.764,-2.532532533,4.81e-07,-0.00013733
2.5021,1.05e-08,1.764,-2.512512513,8.66e-08,-0.000136853
2.5021,1.05e-08,1.764,-2.492492492,3.45e-08,-0.000136853
2.5021,1.05e-08,1.764,-2.472472472,-7.08e-08,-0.000136853
2.5021,1.05e-08,1.764,-2.452452452,-1.44e-07,-0.000136853
2.502,1.04e-08,1.764,-2.432432432,-2.59e-07,-0.000136853
2.502,1.04e-08,1.764,-2.412412412,-4.65e-07,-0.000136853
2.502,1.04e-08,1.764,-2.392392392,-4.6e-07,-0.00013733
2.502,1.04e-08,1.764,-2.372372372,-1.96e-07,-0.00013733
2.502,1.04e-08,1.764,-2.352352352,-2.98e-07,-0.00013733
2.502,1.04e-08,1.764,-2.332332332,-1.88e-07,-0.00013733
2.502,1.05e-08,1.764,-2.312312312,-5.4e-08,-0.00013733
2.502,1.04e-08,1.764,-2.292292292,-2.21e-07,-0.00013733
2.5019,1.04e-08,1.764,-2.272272272,-5.21e-07,-0.000136376
2.5019,1.04e-08,1.764,-2.252252252,-2.64e-07,-0.000136376
2.5019,1.04e-08,1.764,-2.232232232,-6.52e-08,-0.000136376
2.5019,1.04e-08,1.764,-2.212212212,-1.7e-07,-0.000136376
2.5019,1.04e-08,1.764,-2.192192192,-2.55e-07,-0.000136853
2.5019,1.04e-08,1.764,-2.172172172,-5.22e-08,-0.000136853
2.5019,1.04e-08,1.764,-2.152152152,6.98e-08,-0.000136853
2.5019,1.04e-08,1.764,-2.132132132,-3.45e-07,-0.00013733
2.5019,1.04e-08,1.764,-2.112112112,-2.65e-07,-0.000136376
2.5018,1.04e-08,1.764,-2.092092092,-1.87e-07,-0.000136376
2.5018,1.04e-08,1.764,-2.072072072,-5.63e-07,-0.000136376
2.5018,1.04e-08,1.764,-2.052052052,-3.42e-07,-0.000136853
2.5018,1.04e-08,1.764,-2.032032032,-4.9e-07,-0.000136853
2.5018,1.04e-08,1.764,-2.012012012,-2.46e-07,-0.000136853
2.5018,1.04e-08,1.764,-1.991991992,1.3e-08,-0.00013733
2.5018,1.04e-08,1.764,-1.971971972,2.33e-08,-0.00013733
2.5018,1.04e-08,1.764,-1.951951952,-1.26e-07,-0.000136853
2.5017,1.04e-08,1.764,-1.931931932,-3.63e-08,-0.000136853
2.5017,1.04e-08,1.764,-1.911911912,-4.69e-07,-0.000136376
2.5017,1.04e-08,1.764,-1.891891892,-6.4e-07,-0.000136853
2.5017,1.04e-08,1.764,-1.871871872,-4.76e-07,-0.000136853
2.5017,1.04e-08,1.764,-1.851851852,-3.64e-07,-0.000136853
2.5017,1.04e-08,1.764,-1.831831832,-5.09e-07,-0.00013733
2.5017,1.04e-08,1.764,-1.811811812,-4.66e-09,-0.00013733
2.5017,1.04e-08,1.764,-1.791791792,9.78e-08,-0.00013733
2.5017,1.04e-08,1.764,-1.771771772,3.2e-07,-0.00013733
2.5016,1.04e-08,1.764,-1.751751752,1.51e-06,-0.000136853
2.5016,1.04e-08,1.764,-1.731731732,3.66e-06,-0.00013733
2.5016,1.04e-08,1.764,-1.711711712,5.25e-06,-0.00013733
2.5016,1.04e-08,1.764,-1.691691692,7.87e-06,-0.00013733
2.5016,1.04e-08,1.764,-1.671671672,1.07e-05,-0.000137807
2.5016,1.04e-08,1.764,-1.651651652,1.36e-05,-0.000138761
2.5016,1.04e-08,1.764,-1.631631632,1.74e-05,-0.000139714
2.5016,1.04e-08,1.764,-1.611611612,2.22e-05,-0.000141145
